INDNO,DlyCalDt,DlyTotRet,DlyTotInd,DlyIncRet,DlyUsdCnt,DlyTotVal
1000500,2012-08-14,0.000231,4064.05,0.000185,500,12989681384
1000500,2012-08-15,0.001656,4070.78,0.000350,500,13006640525
1000500,2012-08-16,0.006944,4099.04,0.000061,500,13096162349
1000500,2012-08-17,0.001860,4106.67,0.000003,500,13120408997
1000500,2012-08-20,-0.000025,4106.56,0.000018,500,13119845559
1000500,2012-08-21,-0.003603,4091.77,0.000043,500,13072003881
1000500,2012-08-22,0.000250,4092.79,0.000064,500,13074442083
1000500,2012-08-23,-0.007941,4060.29,0.000014,500,12970437792
1000500,2012-08-24,0.006713,4087.55,0.000156,500,13055299447
1000500,2012-08-27,-0.000408,4085.88,0.000008,500,13049861715
1000500,2012-08-28,-0.000706,4082.99,0.000059,500,13039882097
1000500,2012-08-29,0.001133,4087.62,0.000234,500,13051660236
1000500,2012-08-30,-0.007663,4056.29,0.000144,500,12949761687
1000500,2012-08-31,0.005188,4077.34,0.000017,500,12981524925
1000500,2012-09-04,-0.000936,4073.52,0.000020,500,12968803559
1000500,2012-09-05,-0.000866,4069.99,0.000250,500,12975562427
1000500,2012-09-06,0.020380,4152.94,0.000147,500,13238094873
1000500,2012-09-07,0.004010,4169.59,0.000052,500,13289974426
1000500,2012-09-10,-0.006136,4144.01,0.000056,500,13208148276
1000500,2012-09-11,0.003175,4157.17,0.000010,500,13249945317
1000500,2012-09-12,0.002338,4166.88,0.000259,500,13277496870
1000500,2012-09-13,0.016295,4234.79,0.000136,500,13492050436
1000500,2012-09-14,0.004019,4251.80,0.000004,500,13547689449
1000500,2012-09-17,-0.003166,4238.34,0.000046,500,13503901448
1000500,2012-09-18,-0.001285,4232.90,0.000018,500,13486309716
1000500,2012-09-19,0.001210,4238.02,0.000017,500,13502400501
1000500,2012-09-20,-0.000450,4236.11,0.000143,500,13494388073
1000500,2012-09-21,-0.000178,4235.35,0.000003,500,13491881397
1000500,2012-09-24,-0.002032,4226.75,0.000000,500,13464463035
1000500,2012-09-25,-0.010525,4182.26,0.000109,500,13321280068
1000500,2012-09-26,-0.005537,4159.10,0.000205,500,13244796047
1000500,2012-09-27,0.009581,4198.95,0.000066,500,13370831532
1000500,2012-09-28,-0.004484,4180.12,0.000003,500,13307014136
1000500,2012-10-01,0.002764,4191.68,0.000044,500,13344492191
1000500,2012-10-02,0.000982,4195.79,0.000060,500,13354637154
1000500,2012-10-03,0.003885,4212.09,0.000220,500,13403585785
1000500,2012-10-04,0.007250,4242.63,0.000016,500,13500536815
1000500,2012-10-05,-0.000007,4242.60,0.000330,500,13498409872
1000500,2012-10-08,-0.003299,4228.60,0.000000,500,13453875672
1000500,2012-10-09,-0.009926,4186.63,0.000024,500,13320015482
1000500,2012-10-10,-0.005926,4161.82,0.000077,500,13239381838
1000500,2012-10-11,0.000422,4163.58,0.000163,500,13242801781
1000500,2012-10-12,-0.002788,4151.97,0.000021,500,13205562727
1000500,2012-10-15,0.008098,4185.59,0.000003,500,13312614695
1000500,2012-10-16,0.010142,4228.04,0.000000,500,13447626860
1000500,2012-10-17,0.004166,4245.65,0.000116,500,13502193384
1000500,2012-10-18,-0.002450,4235.25,0.000104,500,13467712078
1000500,2012-10-19,-0.016520,4165.28,0.000022,500,13245639589
1000500,2012-10-22,0.000409,4166.99,0.000020,500,13250897829
1000500,2012-10-23,-0.014309,4107.36,0.000000,500,13061279753
1000500,2012-10-24,-0.003034,4094.90,0.000005,500,13021583659
1000500,2012-10-25,0.002776,4106.26,0.000019,500,13057480275
1000500,2012-10-26,-0.000458,4104.38,0.000002,500,13050415569
1000500,2012-10-31,0.000391,4105.99,0.000138,500,13042326186
1000500,2012-11-01,0.010576,4149.41,0.000076,500,13179147193
1000500,2012-11-02,-0.009219,4111.16,0.000014,500,13057575070
1000500,2012-11-05,0.002231,4120.33,0.000174,500,13084184400
1000500,2012-11-06,0.008003,4153.30,0.000036,500,13188431589
1000500,2012-11-07,-0.022644,4059.26,0.000869,500,12878087122
1000500,2012-11-08,-0.012236,4009.59,0.000011,500,12720365271
1000500,2012-11-09,0.001589,4015.96,0.000042,500,12739925684
1000500,2012-11-12,0.000099,4016.36,0.000000,500,12741187504
1000500,2012-11-13,-0.003716,4001.43,0.000329,500,12689651767
1000500,2012-11-14,-0.013501,3947.41,0.000396,500,12513300266
1000500,2012-11-15,-0.001847,3940.12,0.000202,500,12487658549
1000500,2012-11-16,0.004933,3959.55,0.000097,500,12548053801
1000500,2012-11-19,0.019683,4037.49,0.000115,500,12793595129
1000500,2012-11-20,0.000789,4040.67,0.000086,500,12802566722
1000500,2012-11-21,0.002384,4050.31,0.000020,500,12832839959
1000500,2012-11-23,0.013213,4103.82,0.000135,500,13000566444
1000500,2012-11-26,-0.002008,4095.58,0.000030,500,12974080922
1000500,2012-11-27,-0.005096,4074.71,0.000092,500,12906775495
1000500,2012-11-28,0.008316,4108.59,0.000308,500,13010130586
1000500,2012-11-29,0.004408,4126.70,0.000173,500,13065230953
1000500,2012-11-30,0.000344,4128.13,0.000001,500,13053457869
1000500,2012-12-03,-0.004831,4108.18,0.000013,500,12994724464
1000500,2012-12-04,-0.001520,4101.94,0.000069,500,12974072974
1000500,2012-12-05,0.001923,4109.82,0.000395,500,12993890600
1000500,2012-12-06,0.003442,4123.97,0.000523,500,13031643730
1000500,2012-12-07,0.003084,4136.69,0.000074,500,13070873836
1000500,2012-12-10,0.000380,4138.26,0.000087,500,13074705970
1000500,2012-12-11,0.006462,4165.00,0.000000,500,13159442158
1000500,2012-12-12,0.000242,4166.01,0.000244,500,13165971847
1000500,2012-12-13,-0.005975,4141.12,0.000280,500,13083640713
1000500,2012-12-14,-0.003964,4124.71,0.000091,500,13030231815
1000500,2012-12-17,0.011723,4173.06,0.000016,500,13182448804
1000500,2012-12-18,0.011496,4221.04,0.000087,500,13332855084
1000500,2012-12-19,-0.007328,4190.11,0.000033,500,13234708123
1000500,2012-12-20,0.005499,4213.15,0.000205,500,13304771814
1000500,2012-12-21,-0.009196,4174.41,0.000070,500,13181290786
1000500,2012-12-24,-0.002297,4164.82,0.000120,500,13157999685
1000500,2012-12-26,-0.004901,4144.40,0.000014,500,13093322010
1000500,2012-12-27,-0.001007,4140.23,0.000182,500,13077751264
1000500,2012-12-28,-0.010917,4095.03,0.000093,500,12932269087
1000500,2012-12-31,0.016572,4162.89,0.000005,500,13142271516
1000500,2013-01-02,0.025611,4269.51,0.000189,500,13474076789
1000500,2013-01-03,-0.002199,4260.12,0.000000,500,13444453914
1000500,2013-01-04,0.004998,4281.41,0.000000,500,13511647923
1000500,2013-01-07,-0.003084,4268.21,0.000003,500,13469936126
1000500,2013-01-08,-0.002897,4255.84,0.000331,500,13426462047
1000500,2013-01-09,0.002726,4267.44,0.000015,500,13462859126
1000500,2013-01-10,0.007413,4299.07,0.000000,500,13562654433
1000500,2013-01-11,0.000174,4299.82,0.000108,500,13563592948
1000500,2013-01-14,-0.000932,4295.81,0.000000,500,13550948809
1000500,2013-01-15,0.001299,4301.39,0.000003,500,13568569501
1000500,2013-01-16,0.000271,4302.56,0.000117,500,13570664291
1000500,2013-01-17,0.005619,4326.73,0.000009,500,13646914830
1000500,2013-01-18,0.003510,4341.92,0.000019,500,13694953482
1000500,2013-01-22,0.004398,4361.02,0.000042,500,13754611478
1000500,2013-01-23,0.001432,4367.26,0.000021,500,13774062685
1000500,2013-01-24,0.000273,4368.45,0.000033,500,13777375977
1000500,2013-01-25,0.005407,4392.07,0.000000,500,13851750517
1000500,2013-01-28,-0.001824,4384.06,0.000029,500,13826349581
1000500,2013-01-29,0.004958,4405.80,0.000049,500,13892332069
1000500,2013-01-30,-0.003316,4391.19,0.000252,500,13842764431
1000500,2013-01-31,-0.002475,4380.32,0.000060,500,13808364820
1000500,2013-02-01,0.010003,4424.13,0.000022,500,13945956968
1000500,2013-02-04,-0.011541,4373.07,0.000021,500,13784507653
1000500,2013-02-05,0.010499,4418.99,0.000119,500,13927594578
1000500,2013-02-06,0.000737,4422.24,0.000125,500,13936116261
1000500,2013-02-07,-0.001367,4416.20,0.000392,500,13911505785
1000500,2013-02-08,0.005602,4440.94,0.000001,500,13989471866
1000500,2013-02-11,-0.000570,4438.40,0.000046,500,13980922562
1000500,2013-02-12,0.001607,4445.54,0.000055,500,14002623333
1000500,2013-02-13,0.001055,4450.23,0.000465,500,14009987459
1000500,2013-02-14,0.000650,4453.12,0.000121,500,14024574057
1000500,2013-02-15,-0.001190,4447.82,0.000085,500,14006665650
1000500,2013-02-19,0.007348,4480.50,0.000170,500,14106616079
1000500,2013-02-20,-0.012237,4425.67,0.000044,500,13933384781
1000500,2013-02-21,-0.005934,4399.41,0.000227,500,13847592264
1000500,2013-02-22,0.008918,4438.64,0.000143,500,13969197344
1000500,2013-02-25,-0.018226,4357.74,0.000001,500,13714333852
1000500,2013-02-26,0.006260,4385.02,0.000152,500,13797901803
1000500,2013-02-27,0.012895,4441.57,0.000248,500,13972397771
1000500,2013-02-28,-0.000953,4437.33,0.000046,500,13922280605
1000500,2013-03-01,0.002466,4448.28,0.000018,500,13959269550
1000500,2013-03-04,0.004884,4470.00,0.000010,500,14027216216
1000500,2013-03-05,0.009513,4512.52,0.000037,500,14160146979
1000500,2013-03-06,0.001350,4518.62,0.000291,500,14175437637
1000500,2013-03-07,0.001911,4527.25,0.000097,500,14202598585
1000500,2013-03-08,0.004463,4547.45,0.000125,500,14264210678
1000500,2013-03-11,0.003298,4562.45,0.000087,500,14309905999
1000500,2013-03-12,-0.002194,4552.44,0.000053,500,14277739590
1000500,2013-03-13,0.001664,4560.01,0.000342,500,14296614092
1000500,2013-03-14,0.005496,4585.07,0.000017,500,14374481543
1000500,2013-03-15,-0.001658,4577.47,0.000000,500,14350652095
1000500,2013-03-18,-0.005454,4552.50,0.000007,500,14272465393
1000500,2013-03-19,-0.002360,4541.76,0.000018,500,14238524070
1000500,2013-03-20,0.006787,4572.58,0.000010,500,14335147528
1000500,2013-03-21,-0.008485,4533.78,0.000018,500,14213250984
1000500,2013-03-22,0.007153,4566.22,0.000000,500,14313777758
1000500,2013-03-25,-0.003320,4551.06,0.000000,500,14266355276
1000500,2013-03-26,0.008095,4587.90,0.000332,500,14376676734
1000500,2013-03-27,-0.000461,4585.78,0.000057,500,14369248382
1000500,2013-03-28,0.004015,4604.20,0.000006,500,14436687928
1000500,2013-04-01,-0.004271,4584.53,0.000046,500,14373967011
1000500,2013-04-02,0.005018,4607.54,0.000009,500,14446004344
1000500,2013-04-03,-0.010349,4559.85,0.000181,500,14293884919
1000500,2013-04-04,0.004128,4578.68,0.000063,500,14352020212
1000500,2013-04-05,-0.004222,4559.35,0.000007,500,14291330090
1000500,2013-04-08,0.006677,4589.79,0.000320,500,14382829956
1000500,2013-04-09,0.003805,4607.26,0.000005,500,14437490115
1000500,2013-04-10,0.012105,4663.03,0.000066,500,14611293549
1000500,2013-04-11,0.003536,4679.52,0.000088,500,14660559648
1000500,2013-04-12,-0.002725,4666.77,0.000019,500,14619716009
1000500,2013-04-15,-0.022746,4560.62,0.000000,500,14287214538
1000500,2013-04-16,0.014195,4625.36,0.000000,500,14490033682
1000500,2013-04-17,-0.014184,4559.75,0.000001,500,14284520564
1000500,2013-04-18,-0.006680,4529.29,0.000032,500,14188737410
1000500,2013-04-19,0.008838,4569.32,0.000042,500,14313951681
1000500,2013-04-22,0.004653,4590.59,0.000021,500,14380388016
1000500,2013-04-23,0.010427,4638.45,0.000000,500,14530304368
1000500,2013-04-24,0.000125,4639.03,0.000121,500,14530327505
1000500,2013-04-25,0.004200,4658.51,0.000043,500,14590737065
1000500,2013-04-26,-0.001880,4649.75,0.000045,500,14561672040
1000500,2013-04-29,0.007100,4682.77,0.000020,500,14664778849
1000500,2013-04-30,0.002534,4694.64,0.000012,500,14691831619
1000500,2013-05-01,-0.009213,4651.38,0.000043,500,14571786223
1000500,2013-05-02,0.009456,4695.37,0.000080,500,14706632356
1000500,2013-05-03,0.010695,4745.58,0.000115,500,14862223593
1000500,2013-05-06,0.001785,4754.05,0.000002,500,14888700044
1000500,2013-05-07,0.005245,4778.99,0.000054,499,14959220596
1000500,2013-05-08,0.004475,4800.38,0.000489,499,15018848765
1000500,2013-05-09,-0.003264,4784.71,0.000450,500,14972661360
1000500,2013-05-10,0.004434,4805.93,0.000010,500,15038956855
1000500,2013-05-13,0.000144,4806.62,0.000097,500,15039664556
1000500,2013-05-14,0.010441,4856.81,0.000225,500,15193311199
1000500,2013-05-15,0.005529,4883.66,0.000306,500,15272689524
1000500,2013-05-16,-0.004957,4859.45,0.000043,500,15197026937
1000500,2013-05-17,0.010277,4909.39,0.000023,500,15352883342
1000500,2013-05-20,-0.000680,4906.05,0.000021,500,15342105529
1000500,2013-05-21,0.001665,4914.22,0.000028,500,15367224997
1000500,2013-05-22,-0.008264,4873.61,0.000119,500,15238419595
1000500,2013-05-23,-0.002871,4859.62,0.000138,500,15192629317
1000500,2013-05-24,-0.000402,4857.66,0.000018,500,15194777302
1000500,2013-05-28,0.006402,4888.76,0.000019,500,15291765133
1000500,2013-05-29,-0.007039,4854.35,0.000150,500,15181842139
1000500,2013-05-30,0.003664,4872.14,0.000178,500,15234821933
1000500,2013-05-31,-0.014153,4803.18,0.000003,500,15008107905
1000500,2013-06-03,0.006028,4832.14,0.000100,500,15097082033
1000500,2013-06-04,-0.005431,4805.89,0.000038,500,15014516284
1000500,2013-06-05,-0.013435,4741.33,0.000244,500,14809304604
1000500,2013-06-06,0.008539,4781.81,0.000152,500,14933498974
1000500,2013-06-07,0.012915,4843.57,0.000017,500,15150502001
1000500,2013-06-10,-0.000310,4842.07,0.000060,500,15144707283
1000500,2013-06-11,-0.010230,4792.54,0.000007,500,14989673990
1000500,2013-06-12,-0.008146,4753.50,0.000323,500,14863179513
1000500,2013-06-13,0.014841,4824.04,0.000144,500,15081619310
1000500,2013-06-14,-0.005876,4795.70,0.000010,500,14992896109
1000500,2013-06-17,0.007613,4832.21,0.000011,500,15106747643
1000500,2013-06-18,0.007811,4869.95,0.000018,500,15224478208
1000500,2013-06-19,-0.013912,4802.20,0.000007,500,15012562913
1000500,2013-06-20,-0.024876,4682.74,0.000149,500,14636861218
1000500,2013-06-21,0.002352,4693.76,0.000004,500,14671193203
1000500,2013-06-24,-0.011854,4638.12,0.000000,500,14497718513
1000500,2013-06-25,0.009489,4682.13,0.000098,500,14633864095
1000500,2013-06-26,0.009840,4728.20,0.000202,500,14774903796
1000500,2013-06-27,0.006371,4758.32,0.000085,500,14867772562
1000500,2013-06-28,-0.004367,4737.54,0.000007,500,14791521298
1000500,2013-07-01,0.005481,4763.51,0.000107,500,14867342110
1000500,2013-07-02,-0.000412,4761.54,0.000215,500,14858028574
1000500,2013-07-03,0.000831,4765.50,0.000009,500,14870245076
1000500,2013-07-05,0.010113,4813.69,0.000005,500,15020626976
1000500,2013-07-08,0.005695,4841.11,0.000291,500,15101798483
1000500,2013-07-09,0.007262,4876.26,0.000019,500,15202937285
1000500,2013-07-10,0.000236,4877.41,0.000048,500,15205796712
1000500,2013-07-11,0.013691,4944.19,0.000099,500,15412471243
1000500,2013-07-12,0.003009,4959.06,0.000000,500,15458803875
1000500,2013-07-15,0.001522,4966.61,0.000003,500,15481724179
1000500,2013-07-16,-0.003745,4948.01,0.000000,500,15423748165
1000500,2013-07-17,0.002830,4962.01,0.000107,500,15465517932
1000500,2013-07-18,0.005011,4986.88,0.000107,500,15540859355
1000500,2013-07-19,0.001503,4994.37,0.000032,500,15563628164
1000500,2013-07-22,0.002035,5004.54,0.000018,500,15594613810
1000500,2013-07-23,-0.001750,4995.78,0.000000,500,15567392412
1000500,2013-07-24,-0.003726,4977.16,0.000013,500,15509206396
1000500,2013-07-25,0.002500,4989.61,0.000014,500,15547692251
1000500,2013-07-26,0.000813,4993.66,0.000008,500,15561167672
1000500,2013-07-29,-0.003651,4975.43,0.000066,500,15503321150
1000500,2013-07-30,0.000527,4978.05,0.000035,500,15511017289
1000500,2013-07-31,-0.000103,4977.54,0.000152,500,15481333291
1000500,2013-08-01,0.012504,5039.78,0.000097,500,15673304632
1000500,2013-08-02,0.001666,5048.17,0.000022,500,15699025881
1000500,2013-08-05,-0.001412,5041.05,0.000099,500,15675267118
1000500,2013-08-06,-0.005701,5012.31,0.000029,500,15585453496
1000500,2013-08-07,-0.003545,4994.54,0.000369,500,15524450814
1000500,2013-08-08,0.004056,5014.80,0.000219,500,15583808169
1000500,2013-08-09,-0.003307,4998.22,0.000180,500,15529494302
1000500,2013-08-12,-0.001138,4992.53,0.000031,500,15511335274
1000500,2013-08-13,0.002888,5006.95,0.000233,500,15552518327
1000500,2013-08-14,-0.004962,4982.10,0.000198,500,15472270272
1000500,2013-08-15,-0.014269,4911.01,0.000163,500,15248977136
1000500,2013-08-16,-0.003337,4894.62,0.000051,500,15197308705
1000500,2013-08-19,-0.005888,4865.80,0.000063,500,15107067549
1000500,2013-08-20,0.003870,4884.64,0.000042,500,15164840149
1000500,2013-08-21,-0.005602,4857.27,0.000053,500,15079093607
1000500,2013-08-22,0.008594,4899.01,0.000010,500,15208537003
1000500,2013-08-23,0.004166,4919.42,0.000147,500,15269691511
1000500,2013-08-26,-0.004020,4899.65,0.000015,500,15208103199
1000500,2013-08-27,-0.015764,4822.41,0.000000,500,14968364569
1000500,2013-08-28,0.002691,4835.39,0.000189,500,15005807842
1000500,2013-08-29,0.002221,4846.13,0.000153,500,15036921765
1000500,2013-08-30,-0.002944,4831.86,0.000082,500,14967939554
1000500,2013-09-03,0.004108,4851.71,0.000053,500,15026881437
1000500,2013-09-04,0.008289,4891.93,0.000228,500,15147365778
1000500,2013-09-05,0.001261,4898.09,0.000029,500,15166035795
1000500,2013-09-06,0.000194,4899.04,0.000135,500,15166516342
1000500,2013-09-09,0.010143,4948.73,0.000051,500,15319739016
1000500,2013-09-10,0.007445,4985.58,0.000010,500,15433841839
1000500,2013-09-11,0.003132,5001.19,0.000137,500,15492946697
1000500,2013-09-12,-0.003058,4985.90,0.000287,500,15441135364
1000500,2013-09-13,0.002824,4999.98,0.000010,500,15485405199
1000500,2013-09-16,0.005725,5028.60,0.000004,500,15573989307
1000500,2013-09-17,0.004337,5050.41,0.000015,500,15640634904
1000500,2013-09-18,0.012281,5112.44,0.000010,500,15832563341
1000500,2013-09-19,-0.001648,5104.01,0.000156,500,15803992522
1000500,2013-09-20,-0.007180,5067.36,0.000008,500,15690389912
1000500,2013-09-23,-0.004703,5043.53,0.000003,500,15637470634
1000500,2013-09-24,-0.002512,5030.86,0.000099,500,15596634423
1000500,2013-09-25,-0.002835,5016.59,0.000032,500,15551919050
1000500,2013-09-26,0.003647,5034.89,0.000191,500,15605665285
1000500,2013-09-27,-0.004064,5014.43,0.000057,500,15533646127
1000500,2013-09-30,-0.006004,4984.32,0.000037,500,15425476824
1000500,2013-10-01,0.007948,5023.94,0.000066,500,15552896331
1000500,2013-10-02,-0.000453,5021.66,0.000189,500,15542907975
1000500,2013-10-03,-0.008983,4976.55,0.000003,500,15403251465
1000500,2013-10-04,0.006997,5011.37,0.000042,500,15510379532
1000500,2013-10-07,-0.008653,4968.01,0.000004,500,15376102085
1000500,2013-10-08,-0.011835,4909.22,0.000294,500,15189591350
1000500,2013-10-09,0.000665,4912.48,0.000097,500,15197543483
1000500,2013-10-10,0.022000,5020.55,0.000152,500,15529571336
1000500,2013-10-11,0.006247,5051.92,0.000006,500,15626407387
1000500,2013-10-14,0.004028,5072.26,0.000000,500,15689377351
1000500,2013-10-15,-0.007049,5036.51,0.000003,500,15578732725
1000500,2013-10-16,0.013931,5106.67,0.000109,500,15794285117
1000500,2013-10-17,0.006748,5141.13,0.000049,500,15900120393
1000500,2013-10-18,0.006599,5175.06,0.000025,500,16004756031
1000500,2013-10-21,0.000049,5175.32,0.000013,500,16003582667
1000500,2013-10-22,0.005810,5205.39,0.000000,500,16096595369
1000500,2013-10-23,-0.004770,5180.56,0.000012,500,16019676457
1000500,2013-10-24,0.003382,5198.08,0.000013,500,16073615722
1000500,2013-10-25,0.004538,5221.67,0.000000,500,16146348652
1000500,2013-10-28,0.001408,5229.02,0.000007,500,16168988903
1000500,2013-10-29,0.005638,5258.50,0.000064,500,16252250075
1000500,2013-10-30,-0.004725,5233.66,0.000077,500,16173867727
1000500,2013-10-31,-0.003629,5214.67,0.000075,500,16084261849
1000500,2013-11-01,0.002812,5229.33,0.000008,500,16128939458
1000500,2013-11-04,0.003611,5248.21,0.000010,500,16187301772
1000500,2013-11-05,-0.002643,5234.34,0.000107,500,16142761585
1000500,2013-11-06,0.004945,5260.23,0.000548,500,16213455127
1000500,2013-11-07,-0.013047,5191.60,0.000219,500,15998367060
1000500,2013-11-08,0.013383,5261.07,0.000015,500,16212262560
1000500,2013-11-11,0.000868,5265.64,0.000000,500,16226327229
1000500,2013-11-12,-0.002210,5254.00,0.000068,500,16189346787
1000500,2013-11-13,0.008407,5298.17,0.000295,500,16326389467
1000500,2013-11-14,0.005032,5324.83,0.000184,500,16405542143
1000500,2013-11-15,0.004164,5347.00,0.000008,500,16473592311
1000500,2013-11-18,-0.003615,5327.67,0.000066,500,16412919242
1000500,2013-11-19,-0.001941,5317.33,0.000199,500,16377793336
1000500,2013-11-20,-0.003578,5298.31,0.000046,500,16318435986
1000500,2013-11-21,0.008144,5341.46,0.000072,500,16450171374
1000500,2013-11-22,0.005076,5368.57,0.000135,500,16531801261
1000500,2013-11-25,-0.001130,5362.50,0.000019,500,16512917562
1000500,2013-11-26,0.000306,5364.14,0.000103,500,16516277298
1000500,2013-11-27,0.002797,5379.15,0.000245,500,16558431898
1000500,2013-11-29,-0.000704,5375.36,0.000042,500,16530422464
1000500,2013-12-02,-0.002526,5361.78,0.000042,500,16484874558
1000500,2013-12-03,-0.003192,5344.66,0.000053,500,16431382002
1000500,2013-12-04,-0.001071,5338.94,0.000298,500,16408878987
1000500,2013-12-05,-0.004448,5315.19,0.000032,500,16335382764
1000500,2013-12-06,0.011338,5375.46,0.000092,500,16519083947
1000500,2013-12-09,0.001871,5385.52,0.000042,499,16546037049
1000500,2013-12-10,-0.003295,5367.77,0.000007,500,16510633859
1000500,2013-12-11,-0.011122,5308.07,0.000111,500,16325176399
1000500,2013-12-12,-0.003588,5289.02,0.000276,500,16262086681
1000500,2013-12-13,-0.000063,5288.69,0.000021,500,16260727216
1000500,2013-12-16,0.006329,5322.16,0.000013,500,16363237174
1000500,2013-12-17,-0.003089,5305.72,0.000008,500,16312556622
1000500,2013-12-18,0.016608,5393.84,0.000038,500,16584388419
1000500,2013-12-19,-0.000494,5391.17,0.000134,500,16573963025
1000500,2013-12-20,0.005032,5418.30,0.000000,500,16657358265
1000500,2013-12-23,0.005333,5447.19,0.000147,500,16861472924
1000500,2013-12-24,0.003015,5463.61,0.000112,500,16910421149
1000500,2013-12-26,0.004784,5489.75,0.000003,500,16992748752
1000500,2013-12-27,-0.000212,5488.59,0.000204,500,16985031185
1000500,2013-12-30,-0.000111,5487.98,0.000067,500,16982022893
1000500,2013-12-31,0.003983,5509.84,0.000062,500,17040676026
1000500,2014-01-02,-0.008595,5462.48,0.000137,500,16891931565
1000500,2014-01-03,-0.000275,5460.98,0.000040,500,16886602378
1000500,2014-01-06,-0.002495,5447.35,0.000018,500,16844182446
1000500,2014-01-07,0.006090,5480.53,0.000011,500,16946590118
1000500,2014-01-08,0.000057,5480.84,0.000288,500,16942668334
1000500,2014-01-09,0.000369,5482.86,0.000000,500,16948918205
1000500,2014-01-10,0.002358,5495.79,0.000000,500,16988634857
1000500,2014-01-13,-0.012524,5426.96,0.000106,500,16774053214
1000500,2014-01-14,0.010866,5485.92,0.000005,500,16956346283
1000500,2014-01-15,0.005061,5513.69,0.000027,500,17041726132
1000500,2014-01-16,-0.001358,5506.20,0.000023,500,17018173878
1000500,2014-01-17,-0.003801,5485.27,0.000019,500,16953292383
1000500,2014-01-21,0.002789,5500.57,0.000019,500,17000239941
1000500,2014-01-22,0.000648,5504.13,0.000122,500,17009075821
1000500,2014-01-23,-0.008917,5455.05,0.000008,500,16857269516
1000500,2014-01-24,-0.020885,5341.12,0.000009,500,16498180950
1000500,2014-01-27,-0.004946,5314.71,0.000071,500,16415723228
1000500,2014-01-28,0.006288,5348.12,0.000003,500,16519217974
1000500,2014-01-29,-0.010172,5293.72,0.000110,500,16349376881
1000500,2014-01-30,0.011494,5354.57,0.000059,500,16537046018
1000500,2014-01-31,-0.006640,5319.01,0.000003,500,16410535504
1000500,2014-02-03,-0.022957,5196.90,0.000000,500,16032131681
1000500,2014-02-04,0.007695,5236.89,0.000059,500,16154553050
1000500,2014-02-05,-0.001722,5227.87,0.000303,500,16121990323
1000500,2014-02-06,0.012905,5295.34,0.000500,500,16322020289
1000500,2014-02-07,0.013283,5365.67,0.000000,500,16538372948
1000500,2014-02-10,0.001672,5374.64,0.000021,500,16565632126
1000500,2014-02-11,0.011133,5434.48,0.000053,500,16749172230
1000500,2014-02-12,0.000190,5435.51,0.000485,500,16744385926
1000500,2014-02-13,0.006053,5468.41,0.000106,500,16843454530
1000500,2014-02-14,0.004822,5494.78,0.000083,500,16922701281
1000500,2014-02-18,0.001301,5501.92,0.000171,500,16941651369
1000500,2014-02-19,-0.006349,5466.99,0.000069,500,16832981516
1000500,2014-02-20,0.006132,5500.52,0.000171,500,16933258694
1000500,2014-02-21,-0.001748,5490.91,0.000135,500,16901630415
1000500,2014-02-24,0.006270,5525.33,0.000005,500,17007492659
1000500,2014-02-25,-0.001301,5518.14,0.000024,500,16984956182
1000500,2014-02-26,0.000376,5520.22,0.000190,500,16988102812
1000500,2014-02-27,0.004977,5547.69,0.000146,500,17070383061
1000500,2014-02-28,0.002726,5562.81,0.000012,500,17141525909
1000500,2014-03-03,-0.007366,5521.84,0.000048,500,17010527636
1000500,2014-03-04,0.015324,5606.45,0.000021,500,17270821752
1000500,2014-03-05,0.000157,5607.33,0.000189,500,17270169896
1000500,2014-03-06,0.001736,5617.07,0.000185,500,17296893451
1000500,2014-03-07,0.000550,5620.16,0.000127,500,17303909661
1000500,2014-03-10,-0.000494,5617.38,0.000055,500,17295097156
1000500,2014-03-11,-0.005036,5589.09,0.000043,500,17207185585
1000500,2014-03-12,0.000613,5592.52,0.000266,500,17212954939
1000500,2014-03-13,-0.011595,5527.67,0.000120,500,17011220458
1000500,2014-03-14,-0.002778,5512.32,0.000030,500,16963488366
1000500,2014-03-17,0.009605,5565.27,0.000004,500,17127915985
1000500,2014-03-18,0.007293,5605.86,0.000027,500,17252091880
1000500,2014-03-19,-0.006192,5571.14,0.000000,500,17145264130
1000500,2014-03-20,0.006026,5604.72,0.000016,500,17248306568
1000500,2014-03-21,-0.002971,5588.07,0.000003,500,17196777132
1000500,2014-03-24,-0.004746,5561.54,0.000000,500,17130040697
1000500,2014-03-25,0.004417,5586.11,0.000098,500,17203972466
1000500,2014-03-26,-0.007022,5546.88,0.000031,500,17082511727
1000500,2014-03-27,-0.001715,5537.37,0.000172,500,17050268029
1000500,2014-03-28,0.004673,5563.24,0.000040,500,17111129804
1000500,2014-03-31,0.007985,5607.66,0.000038,500,17232591664
1000500,2014-04-01,0.007171,5647.88,0.000063,500,17355076262
1000500,2014-04-02,0.003009,5664.87,0.000173,500,17407962265
1000500,2014-04-03,-0.001183,5658.17,0.000011,501,17417804204
1000500,2014-04-04,-0.012602,5586.87,0.000039,501,17197726359
1000500,2014-04-07,-0.010670,5527.26,0.000013,501,17013963425
1000500,2014-04-08,0.004302,5551.04,0.000318,501,17081758994
1000500,2014-04-09,0.011019,5612.20,0.000084,501,17268549781
1000500,2014-04-10,-0.021010,5494.29,0.000003,501,16903986540
1000500,2014-04-11,-0.009449,5442.37,0.000102,501,16742352452
